,date,time,order
1491,20161214,93000,"['002491', 15.45, 8300.0, 1]"
1492,20161214,93000,"['601689', 26.62, 4800.0, 1]"
1493,20161214,93000,"['000825', 4.21, 30700.0, 1]"
1494,20161214,93000,"['600338', 32.05, 4000.0, 1]"
1495,20161214,93000,"['600981', 8.28, 15600.0, 1]"
1496,20161214,93000,"['002399', 17.73, 7300.0, 1]"
1497,20161214,93000,"['000761', 5.97, 21600.0, 1]"
1498,20161214,93000,"['300296', 35.66, 3600.0, 1]"
1499,20161214,93000,"['600600', 30.01, 4300.0, 1]"
1500,20161214,93000,"['300297', 12.8, 10100.0, 1]"
1501,20161214,93000,"['603528', 71.0, 1800.0, 1]"
1502,20161214,93000,"['300266', 52.19, 2400.0, 1]"
1503,20161214,93000,"['300122', 17.58, 7300.0, 1]"
1504,20161214,93000,"['603377', 37.86, 3400.0, 1]"
1505,20161214,93000,"['002544', 28.52, 4500.0, 1]"
1506,20161214,93000,"['603868', 45.73, 2800.0, 1]"
1507,20161214,93000,"['600307', 2.84, 45500.0, 1]"
1508,20161214,93000,"['603866', 44.2, 2900.0, 1]"
1509,20161214,93000,"['002407', 27.38, 4700.0, 1]"
1510,20161214,93000,"['002019', 15.32, 8400.0, 1]"
1511,20161214,93000,"['000089', 8.42, 15300.0, 1]"
1512,20161214,93000,"['000999', 24.87, 5200.0, 1]"
1513,20161214,93000,"['601231', 10.23, 12600.0, 1]"
1514,20161214,93000,"['002581', 23.9, 5400.0, 1]"
1515,20161214,93000,"['000025', 55.11, 2300.0, 1]"
1516,20161214,93000,"['002460', 28.93, 4400.0, 1]"
1517,20161214,93000,"['002707', 17.16, 7500.0, 1]"
1518,20161214,93000,"['600549', 24.39, 5300.0, 1]"
1519,20161214,93000,"['600862', 12.05, 10700.0, 1]"
1520,20161214,93000,"['600863', 3.16, 40900.0, 1]"
1521,20161214,93000,"['300159', 15.83, 8100.0, 1]"
1522,20161214,93000,"['000960', 13.69, 9400.0, 1]"
1523,20161214,93000,"['300136', 27.12, 4700.0, 1]"
1524,20161214,93000,"['002422', 16.13, 8000.0, 1]"
1525,20161214,93000,"['603369', 14.3, 9000.0, 1]"
1526,20161214,93000,"['600291', 19.33, 6600.0, 1]"
1527,20161214,93000,"['601016', 9.41, 13700.0, 1]"
1528,20161214,93000,"['300156', 24.82, 5200.0, 1]"
1529,20161220,93000,"['002176', 12.41, 10500.0, 1]"
1530,20161227,93000,"['300324', 19.76, 6000.0, 1]"
